scenario_type,input_text,target_response,final_state
rule_based,User: I need to get to Cardiff urgently. I also have a baby buggy.,Got it! Looking for trains to Cardiff urgently with baby buggy space. Please note that baby buggy reservations are required on this route.,"{""destination"": ""Cardiff"", ""constraints"": [""baby buggy""], ""time"": ""urgently"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Nottingham?,The cheapest option to Nottingham is an Advance ticket at £38. Available on the 06:45 and 11:30 departures. Off-peak tickets from £56 are available after 09:30.,"{""destination"": ""Nottingham"", ""constraints"": [""baby buggy""], ""time"": ""last train"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Manchester please,Happy to help! When would you like to travel to Manchester?,"{""destination"": ""Manchester"", ""constraints"": [""pet""], ""time"": ""off-peak"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Heathrow?,The next train to Heathrow departs in 12 minutes from Platform 2. It arrives at Heathrow at 14:35.,"{""destination"": ""Heathrow"", ""constraints"": [""accessibility needs""], ""time"": ""tonight"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Heathrow with baby buggy space,Here are trains to Heathrow with baby buggy accommodation: • 08:30 - Platform 4 (2 baby buggy spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Heathrow"", ""constraints"": [""baby buggy""], ""time"": ""peak hours"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Leeds please,Happy to help! When would you like to travel to Leeds?,"{""destination"": ""Leeds"", ""constraints"": [""cat""], ""time"": ""peak hours"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Victoria?,The cheapest option to Victoria is an Advance ticket at £49. Available on the 06:45 and 11:30 departures. Off-peak tickets from £56 are available after 09:30.,"{""destination"": ""Victoria"", ""constraints"": [""dog""], ""time"": ""last train"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need to get to Birmingham tomorrow morning. I also have a pram.,Got it! Looking for trains to Birmingham tomorrow morning with pram space. Please note that pram reservations are required on this route.,"{""destination"": ""Birmingham"", ""constraints"": [""pram""], ""time"": ""tomorrow morning"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Bristol today?,There are currently minor delays on the Bristol line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Bristol"", ""constraints"": [""cat""], ""time"": ""this evening"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Brighton?,The next train to Brighton departs in 12 minutes from Platform 2. It arrives at Brighton at 14:35.,"{""destination"": ""Brighton"", ""constraints"": [""bicycle""], ""time"": ""tomorrow morning"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need to get to Exeter urgently. I also have a bike.,Got it! Looking for trains to Exeter urgently with bike space. Please note that bike reservations are required on this route.,"{""destination"": ""Exeter"", ""constraints"": [""bike""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Bristol?,The next train to Bristol departs in 12 minutes from Platform 2. It arrives at Bristol at 14:35.,"{""destination"": ""Bristol"", ""constraints"": [""pram""], ""time"": ""this afternoon"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Nottingham?,The cheapest option to Nottingham is an Advance ticket at £42. Available on the 06:45 and 11:30 departures. Off-peak tickets from £48 are available after 09:30.,"{""destination"": ""Nottingham"", ""constraints"": [""pushchair""], ""time"": ""before midnight"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to reach Leicester off-peak. My flight lands in 2 hours.,"For an urgent journey to Leicester, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Leicester"", ""constraints"": [""accessibility needs""], ""time"": ""off-peak"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Bristol?,The cheapest option to Bristol is an Advance ticket at £17. Available on the 06:45 and 11:30 departures. Off-peak tickets from £33 are available after 09:30.,"{""destination"": ""Bristol"", ""constraints"": [""dog""], ""time"": ""tonight"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to Exeter please,Happy to help! When would you like to travel to Exeter?,"{""destination"": ""Exeter"", ""constraints"": [""dog""], ""time"": ""next available"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Waterloo today?,There are currently minor delays on the Waterloo line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Waterloo"", ""constraints"": [""bicycle""], ""time"": ""next available"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Sheffield?,The cheapest option to Sheffield is an Advance ticket at £26. Available on the 06:45 and 11:30 departures. Off-peak tickets from £38 are available after 09:30.,"{""destination"": ""Sheffield"", ""constraints"": [""pushchair""], ""time"": ""first train"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to reach King's Cross tomorrow morning. My flight lands in 2 hours.,"For an urgent journey to King's Cross, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""King's Cross"", ""constraints"": [""cat""], ""time"": ""tomorrow morning"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to reach Paddington tomorrow morning. My flight lands in 2 hours.,"For an urgent journey to Paddington, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Paddington"", ""constraints"": [""dog""], ""time"": ""tomorrow morning"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need to reach Cambridge urgently. My flight lands in 2 hours.,"For an urgent journey to Cambridge, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Cambridge"", ""constraints"": [""wheelchair""], ""time"": ""urgently"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to reach Paddington tonight. My flight lands in 2 hours.,"For an urgent journey to Paddington, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Paddington"", ""constraints"": [""wheelchair""], ""time"": ""tonight"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Gatwick today?,There are currently minor delays on the Gatwick line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Gatwick"", ""constraints"": [""cat""], ""time"": ""off-peak"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to get to Edinburgh urgently. I also have a dog.,Got it! Looking for trains to Edinburgh urgently with dog space. Please note that dog reservations are required on this route.,"{""destination"": ""Edinburgh"", ""constraints"": [""dog""], ""time"": ""urgently"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Train to Heathrow please,Happy to help! When would you like to travel to Heathrow?,"{""destination"": ""Heathrow"", ""constraints"": [""dog""], ""time"": ""early morning"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need a cheapest train to Liverpool urgently,Sure! Searching for cheapest trains to Liverpool urgently. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Liverpool"", ""constraints"": [""pushchair""], ""time"": ""urgently"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Paddington with baby buggy space,Here are trains to Paddington with baby buggy accommodation: • 08:30 - Platform 4 (2 baby buggy spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Paddington"", ""constraints"": [""baby buggy""], ""time"": ""off-peak"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to reach Gatwick first train. My flight lands in 2 hours.,"For an urgent journey to Gatwick, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Gatwick"", ""constraints"": [""pram""], ""time"": ""first train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Glasgow?,The cheapest option to Glasgow is an Advance ticket at £27. Available on the 06:45 and 11:30 departures. Off-peak tickets from £38 are available after 09:30.,"{""destination"": ""Glasgow"", ""constraints"": [""bicycle""], ""time"": ""peak hours"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Bristol with accessibility needs space,Here are trains to Bristol with accessibility needs accommodation: • 08:30 - Platform 4 (2 accessibility needs spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Bristol"", ""constraints"": [""accessibility needs""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Train to Exeter please,Happy to help! When would you like to travel to Exeter?,"{""destination"": ""Exeter"", ""constraints"": [""pet""], ""time"": ""first train"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Manchester?,The cheapest option to Manchester is an Advance ticket at £29. Available on the 06:45 and 11:30 departures. Off-peak tickets from £47 are available after 09:30.,"{""destination"": ""Manchester"", ""constraints"": [""cat""], ""time"": ""first train"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need a quickest route train to York off-peak,Sure! Searching for quickest route trains to York off-peak. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""York"", ""constraints"": [""cat""], ""time"": ""off-peak"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Train to Brighton please,Happy to help! When would you like to travel to Brighton?,"{""destination"": ""Brighton"", ""constraints"": [""accessibility needs""], ""time"": ""before midnight"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Liverpool?,The cheapest option to Liverpool is an Advance ticket at £16. Available on the 06:45 and 11:30 departures. Off-peak tickets from £21 are available after 09:30.,"{""destination"": ""Liverpool"", ""constraints"": [""accessibility needs""], ""time"": ""first train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
